t iter dt dta diff m1 m2 ekin c1x c1y c1z c2x c2y c2z vc1x vc1y vc1z vc2x vc2y vc2z v1x v1y v1z v2x v2y v2z meshposx meshvelx 
2.580000000000002 404 0.02 0.02 0.0002958437651745878 0.02713673620854195 0.004113263791458061 1.958351625915498e-05 0.5149984344165965 0.5113872953454588 0.015625 0.4010497310798478 0.4248737631269364 0.015625 -0.003239184721093302 -0.002158265840501716 8.673617379884035e-17 0.02137009595486739 0.01423887420780312 0 0.02032130633764717 0.01135341679082146 0 0.02098173508268878 0.01426373666588823 0 0 0 
2.600000000000002 407 0.02 0.02 0.000304885110217292 0.02713673620841842 0.004113263791581579 1.927244571169474e-05 0.5149336336023296 0.5113444847088005 0.015625 0.4014772462371605 0.425156200875513 0.015625 -0.003240040713348158 -0.00214053183291707 -8.673617379884035e-17 0.02137575786563539 0.01412188742883347 0 0.02032386783052362 0.01135770420757444 0 0.02099829564600997 0.01426600216311924 0 0 0 
2.620000000000002 410 0.02 0.02 0.0003062894868158584 0.02713673620806965 0.004113263791930346 1.892967865630761e-05 0.5148681329521674 0.5113019221332415 0.015625 0.4019093784791946 0.4254370020771306 0.015625 -0.003275032508109899 -0.002128128777945104 8.673617379884035e-17 0.02160661210170167 0.01404006008087766 0 0.02032453717435085 0.01135712334671124 0 0.02101096607072746 0.01424092209416991 0 0 0 
2.640000000000002 413 0.02 0.02 0.000307419146752117 0.02713673620764067 0.004113263792359336 1.854710404862665e-05 0.5148025084718681 0.5112598655394386 0.015625 0.4023423276769598 0.4257144651298955 0.015625 -0.003281224014961559 -0.002102829690148189 0 0.02164745988826322 0.01387315263824684 0 0.0203190409113389 0.01135445540107492 0 0.02099709433692725 0.01421327323322336 0 0 0 
2.660000000000002 416 0.02 0.02 0.0003188728133255343 0.02713673620737337 0.004113263792626628 1.813390950604026e-05 0.51473636115156 0.5112182148230622 0.015625 0.4027787262408715 0.4259892504543961 0.015625 -0.003307366015409263 -0.002082535818820341 -8.673617379884035e-17 0.02181992819558498 0.01373926622502963 0 0.02030926937340791 0.01134309092469877 0 0.02097543146720221 0.01414816706255692 0 0 0 
2.680000000000002 419 0.02 0.02 0.0003310601120007192 0.02713673620709448 0.004113263792905515 1.770626150097638e-05 0.5146703445624727 0.5111772476995884 0.015625 0.4032142623223803 0.4262595258616201 0.015625 -0.003300829454361276 -0.002048356173689481 8.673617379884035e-17 0.02177680407544069 0.01351377036119816 0 0.02030390395027749 0.01133047450486652 0 0.02099106993899056 0.01409732622773519 0 0 0 
2.700000000000002 422 0.02 0.02 0.0003122591788987352 0.02713673620611453 0.004113263793885466 1.726800673360657e-05 0.5146040196785907 0.5111350995764004 0.015625 0.4036518323585418 0.4265375927790523 0.015625 -0.003316244194101481 -0.002107406159401748 0 0.02187850180807305 0.01390334587161035 0 0.02029699043833686 0.01131801880331269 0 0.02101369105809364 0.0140306315982442 0 0 0 
2.720000000000002 425 0.02 0.02 0.0002831433736065194 0.02713673620577959 0.004113263794220407 1.682658263530799e-05 0.5145379151239656 0.511090663761566 0.015625 0.4040879487828125 0.4268307524386108 0.015625 -0.003305227731253968 -0.002221790741718799 0 0.0218058212135358 0.01465798297792531 0 0.02028990663227389 0.01130868944830156 0 0.02104770002145855 0.01396743343578151 0 0 0 
2.740000000000002 428 0.02 0.02 0.0002606008392409611 0.02713673620540607 0.004113263794593931 1.63750920722361e-05 0.5144721967511764 0.5110458023646811 0.015625 0.4045215174223531 0.4271267198225019 0.015625 -0.003285918639461816 -0.002243069844243273 0 0.0216784319770319 0.01479836919455746 0 0.02028130385253925 0.01130027668443173 0 0.02108609526299541 0.01390039155815393 0 0 0 
2.760000000000002 431 0.02 0.02 0.0002488002262948675 0.02713673620501443 0.004113263794985578 1.591707779674718e-05 0.5144066198551797 0.5110012016311083 0.015625 0.4049541526870847 0.4274209675135576 0.015625 -0.003278844799836644 -0.002230036678640968 -8.673617379884035e-17 0.02163176323657645 0.01471238455278412 0 0.02026994365865206 0.01129031198744209 0 0.02110948328107363 0.01380710248415076 0 0 0 
2.780000000000002 434 0.02 0.02 0.0002316304265773744 0.02713673620462985 0.004113263795370149 1.546372470001453e-05 0.5143407488885232 0.5109567135032147 0.015625 0.4053887280454203 0.4277144723027214 0.015625 -0.003293548332822249 -0.00222440639467969 8.673617379884035e-17 0.02172876791678158 0.01467523945818672 0 0.020258426261549 0.01128367131757207 0 0.02110889368518465 0.01371939976669507 0 0 0 
2.800000000000002 437 0.02 0.02 0.0002198172447377215 0.027136736204322 0.004113263795678004 1.501353675067911e-05 0.5142751267852443 0.5109126363920803 0.015625 0.4058216615570679 0.4280052654593343 0.015625 -0.003281105163943643 -0.002203855556720535 0 0.02164667558237909 0.01453965783064504 0 0.0202447721692881 0.01127822983089856 0 0.02109504004184134 0.01362209289053213 0 0 0 
2.820000000000002 440 0.02 0.02 0.0002292619398005255 0.02713673623001416 0.004113263769985847 1.457823070765978e-05 0.5142093632606802 0.5108690672269062 0.015625 0.4062555273952521 0.4282927069848818 0.015625 -0.003288176228205542 -0.002178458258705884 -8.673617379884035e-17 0.02169329190920832 0.01437207627737469 0 0.02023135429997088 0.01127781852082636 0 0.02109023197948162 0.01353572867792445 0 0 0 
2.840000000000002 443 0.02 0.02 0.0002276990057484836 0.02713673622968953 0.004113263770310469 1.41575897469362e-05 0.5141438585836049 0.5108268030682338 0.015625 0.4066876862058507 0.4285715394198326 0.015625 -0.003275233853766712 -0.002113207933618355 8.673617379884035e-17 0.0216079405299302 0.01394162174754299 0 0.02022010853864611 0.01127331756234357 0 0.02110264260503003 0.01343863600425121 0 0 0 
2.860000000000002 446 0.02 0.02 0.0002212351144990346 0.0271367362365103 0.004113263763489698 1.376575119578615e-05 0.514078382792429 0.5107856325099986 0.015625 0.4071196542595059 0.4288431568221515 0.015625 -0.003273789558794205 -0.002058527911757979 -8.673617379884035e-17 0.02159840268276259 0.01358087011594511 0 0.02021706074595938 0.01126629221616723 0 0.02117191814784043 0.0133386359586696 0 0 0 
2.880000000000002 449 0.02 0.02 0.0002309010035713022 0.02713673635251813 0.00411326364748186 1.340036894730698e-05 0.5140143254054428 0.5107453600180758 0.015625 0.4075422617466508 0.4291088471797997 0.015625 -0.003202869349311355 -0.002013624596142183 8.673617379884035e-17 0.02113037435724219 0.0132845178824087 0 0.02021811564844447 0.01126014724611367 0 0.02126511415709335 0.01325400747420391 0 0 0 
2.900000000000002 452 0.02 0.02 0.000240755714673399 0.02713673635225612 0.00411326364774389 1.306447928051959e-05 0.5139512343445127 0.5107055687073119 0.015625 0.4079584970432812 0.429371365321882 0.015625 -0.003154553046502695 -0.001989565538196292 0 0.02081176483152425 0.01312590710411676 0 0.0202249630569201 0.01125296913836332 0 0.02139140410604312 0.01316463422491928 0 0 0 
2.920000000000002 455 0.02 0.02 0.0002479416189834857 0.02713673635235478 0.004113263647645213 1.275702203118515e-05 0.5138875457706709 0.510666174756085 0.015625 0.4083786743464171 0.4296312619275638 0.015625 -0.003184428692093455 -0.001969697561343686 0 0.02100886515679357 0.01299483028409099 0 0.02023127865606355 0.01124655387829573 0 0.02151472297181227 0.01307526774254983 0 0 0 
2.940000000000002 458 0.02 0.02 0.0002529147569050659 0.02713673635208613 0.004113263647913864 1.248237010836194e-05 0.5138230214955074 0.510626960876217 0.015625 0.4088043650926561 0.4298899705424679 0.015625 -0.003226213758172891 -0.001960693993402485 -8.673617379884035e-17 0.02128453731194968 0.01293543074520065 0 0.0202426524529154 0.01124034146220671 0 0.02164708335653075 0.01299411608010398 0 0 0 
2.960000000000002 461 0.02 0.02 0.0002531303591858795 0.02713673635185621 0.004113263648143788 1.223537947036136e-05 0.5137579743531422 0.5105879774930243 0.015625 0.4092335053880385 0.4301471584839321 0.015625 -0.003252357118260774 -0.001949169159631836 8.673617379884035e-17 0.02145701476911899 0.0128593970732116 0 0.02025231902842457 0.01123508723731914 0 0.02176268568528634 0.01292534450876128 0 0 0 
2.980000000000002 464 0.02 0.02 0.0002430466674600264 0.0271367363516636 0.004113263648336403 1.201546837805802e-05 0.5136922659886699 0.5105490448303033 0.015625 0.4096670080115916 0.4304040118027456 0.015625 -0.003285418223614167 -0.001946633136051812 0 0.0216751311776564 0.01284266594067662 0 0.02026311709415084 0.0112299476192851 0 0.02187974752743059 0.01287254583880545 0 0 0 
3.000000000000002 467 0.02 0.02 0.0002393939345669731 0.02713673635146178 0.004113263648538206 1.182204091330456e-05 0.5136259937376797 0.5105101297877415 0.015625 0.4101042308052666 0.4306607488749383 0.015625 -0.003313612549510347 -0.001945752128090783 0 0.0218611396837487 0.01283685360963516 0 0.02027875007808741 0.01122473569734745 0 0.0220022150525361 0.01284355293875011 0 0 0 
3.020000000000002 470 0.02 0.02 0.0002357268050942738 0.02713673635129714 0.004113263648702868 1.164627522806833e-05 0.513559076912509 0.5104711217766796 0.015625 0.4105457060945388 0.4309180992942936 0.015625 -0.003345841258534099 -0.001950400553091258 0 0.02207376446360931 0.01286752096776311 0 0.0202965720839414 0.01121832393143266 0 0.02212524177521992 0.01282919873106239 0 0 0 
3.040000000000002 473 0.02 0.02 0.0002287115649915641 0.02713673635107834 0.004113263648921654 1.148391604515998e-05 0.5134916139392959 0.510431946931167 0.015625 0.4109907845277099 0.4311765503838459 0.015625 -0.003373148660656966 -0.001958742275631753 -8.673617379884035e-17 0.02225392165855489 0.01292255447761514 0 0.02031618409776305 0.01121528863054155 0 0.02224367609826672 0.01284615446235814 0 0 0 
3.060000000000002 476 0.02 0.02 0.0002204933494867957 0.0271367363508356 0.004113263649164408 1.133030964269976e-05 0.513423515340129 0.5103925443778653 0.015625 0.4114400564232049 0.4314365037471436 0.015625 -0.00340492995834496 -0.001970127665085197 8.673617379884035e-17 0.02246359477475202 0.01299766816488523 0 0.02033622468559212 0.01121074645997181 0 0.02235710574890468 0.01287882708782528 0 0 0 
3.080000000000002 478 0.02 0.02 0.000955592000995474 0.02713673635061293 0.004113263649387073 1.118491721588927e-05 0.5133549170026832 0.5103528605665864 0.015625 0.4118926252781925 0.4316983126739325 0.015625 -0.003429916872288441 -0.001984190563947275 0 0.02262844274938114 0.01309044633944767 0 0.02035708754305548 0.01120656781564661 0 0.02246973048917486 0.01292599401899046 0 0 0 
3.100000000000002 480 0.02 0.02 0.0008802917745640623 0.02713673634951908 0.00411326365048092 1.104732237768913e-05 0.5132858492187816 0.5103129207661528 0.015625 0.4123482912680807 0.4319618104733327 0.015625 -0.003453389195079426 -0.001996990021679856 0 0.02278329949440827 0.01317488997000515 0 0.02037750598771459 0.01120321379856007 0 0.02257330433778286 0.01297414943922301 0 0 0 
3.120000000000002 482 0.02 0.02 0.0008154560034453311 0.02713673634862162 0.00411326365137839 1.090948312566347e-05 0.5132164011804804 0.5102727361082933 0.015625 0.4128064659331705 0.432226923684722 0.015625 -0.003472401915061152 -0.002009232892974389 -8.673617379884035e-17 0.02290873325448972 0.01325566056946947 0 0.02039925977042408 0.01119661353300355 0 0.02266740614409641 0.01301669630353272 0 0 0 
3.140000000000002 484 0.02 0.02 0.0007559558753991286 0.02713673634800064 0.004113263651999353 1.077146949467759e-05 0.5131466946453909 0.5102323364168712 0.015625 0.413266345991162 0.432493455547469 0.015625 -0.003485326754476548 -0.002019984571105526 8.673617379884035e-17 0.0229940028995762 0.01332659313734719 0 0.02042029899272201 0.01118987302474529 0 0.02274856671797309 0.0130629117002233 0 0 0 
3.160000000000002 486 0.02 0.02 0.0007388714593882799 0.02713673634714824 0.004113263652851768 1.06357963806244e-05 0.5130767770879229 0.5101917341266005 0.015625 0.4137276182480158 0.432761324034738 0.015625 -0.003495877873399555 -0.002030114513534853 0 0.02306361284268865 0.01339342436345314 0 0.02044206797244053 0.01118169082422477 0 0.02281857884810516 0.0131030182831807 0 0 0 
3.180000000000002 488 0.02 0.02 0.0006887428357058725 0.02713673634655006 0.00411326365344994 1.050208177703156e-05 0.5130067556346727 0.5101509505788205 0.015625 0.4141895759378128 0.4330303883405899 0.015625 -0.003501072662509541 -0.002039177388996061 0 0.02309788448985051 0.01345321529259424 0 0.02046083071097391 0.0111739132932219 0 0.02288101365934945 0.01314836989965837 0 0 0 
3.200000000000002 490 0.02 0.02 0.0007219679775732193 0.02713673636525305 0.004113263634746937 1.037349210746127e-05 0.5129366165931259 0.5101099960749871 0.015625 0.4146523089401715 0.4333005801468546 0.015625 -0.003506952077336756 -0.002047725191672845 0 0.02313665011793309 0.01350959031323484 0 0.02047851647916037 0.01116669438760555 0 0.02294270357346163 0.01319320946791259 0 0 0 
3.220000000000002 492 0.02 0.02 0.0007409151761998301 0.02713673636490823 0.004113263635091773 1.025230984792969e-05 0.5128664523373918 0.5100688742196695 0.015625 0.4151152087474518 0.4335718763904374 0.015625 -0.003508212786706988 -0.002056092765878592 0 0.02314499036401574 0.01356481217913985 -8.673617379884035e-17 0.02049516336026171 0.01116240786651908 0 0.02300787857531199 0.01324595186707091 0 0 0 
3.240000000000002 494 0.02 0.02 0.0007451557990172883 0.02713673636720283 0.004113263632797181 1.013654495834071e-05 0.5127962390374585 0.5100276050609797 0.015625 0.4155784320551609 0.4338441444004436 0.015625 -0.003510664996664303 -0.002063457934492474 0 0.02316116538545465 0.01361340050030913 8.673617379884035e-17 0.02050892176220367 0.01116097162504046 0 0.02306329404897682 0.01329488468892153 0 0 0 
3.260000000000002 496 0.02 0.02 0.0007153444395914862 0.02713673636632268 0.004113263633677334 1.002851991733702e-05 0.5127260714197422 0.5099863077083447 0.015625 0.4160413540554423 0.4341165984753437 0.015625 -0.003508380885813844 -0.002064867631745848 0 0.02314610001407369 0.01362270374500596 0 0.02052136059592169 0.01115936253163445 0 0.02310991367925844 0.01332353418107675 0 0 0 
3.280000000000002 498 0.02 0.02 0.0007774536426218986 0.02713673636595148 0.004113263634048511 9.936949449824582e-06 0.5126554107323167 0.5099450731105775 0.015625 0.4165075290086164 0.4343886385234632 0.015625 -0.003533034371278054 -0.002061729888364061 -8.673617379884035e-17 0.02330874765870405 0.01360200240597409 0 0.02053514435142038 0.01115830774902165 0 0.02316230410243342 0.01334532138884993 0 0 0 
3.300000000000002 500 0.02 0.02 0.0008454824016235688 0.02713673636584696 0.004113263634153042 9.864462872966917e-06 0.5125841848811473 0.5099039894282423 0.015625 0.4169774325517812 0.4346596829211772 0.015625 -0.003561292558468265 -0.002054184116756508 8.673617379884035e-17 0.02349517715823923 0.01355221988569855 0 0.02055141659227383 0.01115753122422428 0 0.02321962178526294 0.01336417485287391 0 0 0 
3.320000000000003 502 0.02 0.02 0.0009103861451018955 0.02713673636599151 0.004113263634008485 9.810499196716256e-06 0.5125127676416337 0.5098630877753042 0.015625 0.417448598749549 0.4349295263984256 0.015625 -0.00357086197568246 -0.002045082646906504 0 0.02355830988839125 0.01349217386241996 0 0.02056895919979334 0.01115212977343159 0 0.0232644798910628 0.0133568658630764 0 0 0 
3.340000000000003 504 0.02 0.02 0.0009653373253227745 0.0271367363656758 0.004113263634324197 9.777627404384788e-06 0.5124414879185367 0.5098223651492101 0.015625 0.4179188577107725 0.4351981887770959 0.015625 -0.003563986154847543 -0.002036131304705702 0 0.02351294806117454 0.01343311893351462 0 0.02058446950311341 0.01114531881174515 0 0.02329438184890786 0.01333847397630866 0 0 0 
3.360000000000003 506 0.02 0.02 0.0009949618696017083 0.02713673636561513 0.004113263634384864 9.764042103367523e-06 0.5123702683558096 0.5097818241053629 0.015625 0.4183887197656572 0.4354656531852106 0.015625 -0.003560978136357695 -0.002027052192360435 0 0.023493102744232 0.01337322040573519 0 0.02059607079357228 0.01113862106834415 0 0.02329639254628627 0.0133108425145428 0 0 0 
3.380000000000003 509 0.02 0.02 0.000216337024328148 0.0271367363659246 0.004113263634075397 9.776716466216407e-06 0.5122993427848287 0.5097416411086318 0.015625 0.4188566422387702 0.4357307554161152 0.015625 -0.003546278549043658 -0.002009149836551538 0 0.02339612365565291 0.01325511154522951 0 0.02060344907967274 0.01113281453406219 0 0.02328761289616384 0.01329323233515269 0 0 0 
3.400000000000003 512 0.02 0.02 0.0002184055917338966 0.02713673636720556 0.00411326363279444 9.819820963075296e-06 0.5122286223096099 0.5097018308166723 0.015625 0.4193232115966841 0.4359933987570835 0.015625 -0.003536023760941642 -0.001990514597977056 0 0.02332846789569465 0.0131321670484158 0 0.02060923103420851 0.01112715006432207 0 0.02327256074052248 0.01328255423223911 0 0 0 
3.420000000000003 515 0.02 0.02 0.0002153570297420755 0.02713673636729417 0.004113263632705837 9.895638160380806e-06 0.5121582800599497 0.5096623108711844 0.015625 0.4197872856864402 0.4362541265954096 0.015625 -0.003517112483009122 -0.001975997274394903 0 0.0232037044878064 0.01303639191630734 0 0.02061429661749622 0.01112161687942024 0 0.02325556546273621 0.01327713540883298 0 0 0 
3.440000000000003 517 0.02 0.02 0.0009687551660843662 0.02713673636741967 0.00411326363258032 1.000193839495468e-05 0.5120881893842013 0.5096227428789729 0.015625 0.4202497000483482 0.4365151714152746 0.015625 -0.00350453378741844 -0.001978399610574888 0 0.02312071809539851 0.01305224099324709 0 0.02062066373322883 0.01111407952327119 0 0.02323910343153401 0.01325913676241397 0 0 0 
3.460000000000003 519 0.02 0.02 0.0008891852658719134 0.02713673636765496 0.004113263632345047 1.012983543229603e-05 0.5120185157669522 0.5095832243808072 0.015625 0.4207093629171658 0.4367758897025062 0.015625 -0.003483680862453875 -0.001975924908287352 0 0.02298314344088004 0.0130359143615838 0 0.02062631931731781 0.01110527636943364 0 0.02321685437453477 0.01323381108125935 0 0 0 
3.480000000000003 521 0.02 0.02 0.0008531018134178833 0.02713673636763922 0.004113263632360775 1.026968137195784e-05 0.5119492313605455 0.5095436578300669 0.015625 0.421166458022305 0.4370369250149814 0.015625 -0.003464220320337219 -0.001978327537011104 0 0.0228547552569569 0.0130517656237561 0 0.02062746209679043 0.01109412323845091 0 0.02315900435901971 0.01320577037100835 0 0 0 
3.500000000000003 523 0.02 0.02 0.0007789105734189255 0.02713673636757828 0.004113263632421732 1.042792748074648e-05 0.5118805211444777 0.5095041240697576 0.015625 0.4216197649803151 0.4372977439975259 0.015625 -0.003435510803390107 -0.0019766880154648 -8.673617379884035e-17 0.02266534790050789 0.01304094912722709 0 0.02062708071599254 0.01108271209328043 0 0.02308539215420352 0.01318429197209637 0 0 0 
3.520000000000003 525 0.02 0.02 0.0007713864366896669 0.02713673634955576 0.004113263650444243 1.060339832769456e-05 0.5118123003426565 0.5094644963445923 0.015625 0.4220698434816327 0.4375591832153045 0.015625 -0.003411040091061412 -0.001981386258265161 8.673617379884035e-17 0.02250392506587817 0.01307196088893015 0 0.02062554057192079 0.01107069864363563 0 0.02300075976081281 0.01316469149977214 0 0 0 
3.540000000000003 527 0.02 0.02 0.0007957250945261046 0.02713673634895928 0.004113263651040706 1.079309103806924e-05 0.511744663080593 0.5094248699431327 0.015625 0.4225160717707068 0.4378206133941085 0.015625 -0.003381863103174565 -0.001981320072980131 0 0.02231141445370455 0.01307150894019893 0 0.02062296815177133 0.0110594676205759 0 0.02290427162552622 0.01315160626081977 0 0 0 
3.560000000000003 529 0.02 0.02 0.0008015383578291158 0.02713673634694784 0.004113263653052145 1.099461017400667e-05 0.5116765409516454 0.5093851802233509 0.015625 0.4229654989380489 0.4380824613319697 0.015625 -0.003406106447378932 -0.001984485989092732 0 0.02247135836710434 0.01309239689305797 -8.673617379884035e-17 0.02062031147972892 0.01105008275017361 0 0.02279711318679149 0.01314838339413597 0 0 0 
3.580000000000003 531 0.02 0.02 0.0007923323916686225 0.02713673634688497 0.004113263653115029 1.120458194254621e-05 0.5116078041653659 0.5093454296067355 0.015625 0.4234189811870553 0.4383447109950528 0.015625 -0.003436839313974982 -0.001987530830771522 0 0.02267411245032158 0.01311248315415958 8.673617379884035e-17 0.02061724466233 0.01104257877674141 0 0.02268147677047111 0.01315136490316084 0 0 0 
3.600000000000003 533 0.02 0.02 0.0007702023122546166 0.02713673632001463 0.004113263679985363 1.142005935926086e-05 0.5115389683408486 0.5093054662043505 0.015625 0.4238731173996325 0.4386083649460662 0.015625 -0.003441791225866631 -0.00199817011924952 0 0.02270681062886137 0.0131826975506677 0 0.02061178075966661 0.01104060526530721 0 0.02254934568270701 0.01317414955550055 0 0 0 
3.620000000000003 535 0.02 0.02 0.0007317500842510203 0.02713673632022355 0.004113263679776438 1.163937560671323e-05 0.5114701991955348 0.5092653833258881 0.015625 0.4243268131240782 0.4388728066579764 0.015625 -0.003438457265686479 -0.002004143923117763 0 0.02268478622228509 0.01322208559551008 0 0.02060562399089157 0.01103998549107644 0 0.022414363378392 0.01319803042363546 0 0 0 
3.640000000000003 537 0.02 0.02 0.0006785661785306397 0.0271367363207758 0.004113263679224188 1.185573934685805e-05 0.5114015692108683 0.5092250891139586 0.015625 0.4247795907465954 0.4391386426098586 0.015625 -0.003431499233325086 -0.002014710596476288 0 0.02263888112586099 0.01329179759410881 0 0.02059711867737767 0.01104232164469883 0 0.02226406387854712 0.01322392531245861 0 0 0 
3.660000000000003 539 0.02 0.02 0.0006524468155415976 0.0271367363215756 0.004113263678424404 1.207339941207763e-05 0.5113332917283776 0.5091846267054687 0.015625 0.4252300427755974 0.4394055882131336 0.015625 -0.003413874124535976 -0.002023120424493596 0 0.02252260145009788 0.0133472801637502 0 0.02058864711517194 0.01104624312775642 0 0.02211619065570272 0.01325181772060852 0 0 0 
3.680000000000003 541 0.02 0.02 0.0006212273865809943 0.02713673632252474 0.004113263677475248 1.22882046918351e-05 0.5112651692220171 0.5091438590121747 0.015625 0.425679472366299 0.439674547891851 0.015625 -0.003406125318022868 -0.002038384664698745 0 0.02247147953508277 0.01344798393586866 -8.673617379884035e-17 0.02057921000153325 0.01105119754148375 0 0.02196659829554897 0.01328555853568218 0 0 0 
3.700000000000003 543 0.02 0.02 0.0005812919195971169 0.02713673632370204 0.004113263676297954 1.250186495503272e-05 0.5111973983640133 0.5091028994788898 0.015625 0.4261265819970072 0.4399447732069237 0.015625 -0.003388542900190084 -0.002047976664248941 -8.673617379884035e-17 0.02235548153540767 0.01351126575363792 8.673617379884035e-17 0.02056973366092761 0.01105705497710996 0 0.02182328648524667 0.01332856488845666 0 0 0 
3.720000000000003 545 0.02 0.02 0.0005308128579592511 0.02713673630764807 0.00411326369235193 1.271052543433333e-05 0.5111299073295341 0.5090616838658966 0.015625 0.426571845881968 0.4402166882640359 0.015625 -0.003374551723961394 -0.002060780649659755 8.673617379884035e-17 0.02226319424804002 0.01359575285560799 0 0.02056083010112597 0.01106440877947815 0 0.02168269754848794 0.01337821734205723 0 0 0 
3.740000000000003 547 0.02 0.02 0.0005795939441572962 0.02713673630860408 0.004113263691395914 1.290960522658264e-05 0.5110629663062429 0.509020266221337 0.015625 0.4270134807862022 0.4404899359129701 0.015625 -0.003347051164559467 -0.002070882227978021 0 0.02208174521171058 0.01366238244671358 0 0.02055177018656697 0.01107146892234267 0 0.0215390802606879 0.01343571524626292 0 0 0 
3.760000000000003 549 0.02 0.02 0.000615014030064909 0.02713673631204336 0.004113263687956638 1.309725656259254e-05 0.5109964659148248 0.5089785256968938 0.015625 0.4274522086272526 0.4407653136800107 0.015625 -0.003325019570904475 -0.002087026222158395 0 0.02193639205252118 0.01376888835202539 0 0.02054411004868163 0.01108014156590948 0 0.02141476557452429 0.01350129661417091 0 0 0 
3.780000000000003 551 0.02 0.02 0.0006324820727170279 0.02713673631814967 0.004113263681850336 1.328015637611026e-05 0.510930593724821 0.5089365287658849 0.015625 0.4278867919360184 0.441042383013411 0.015625 -0.003293609500193417 -0.00209984655044626 0 0.02172916543828618 0.0138534666700163 0 0.02053940781653352 0.01109144391104839 0 0.02131431717058568 0.01358122364613937 0 0 0 
3.800000000000003 553 0.02 0.02 0.0006409947749630531 0.02713673631290785 0.004113263687092154 1.345242505379579e-05 0.5108651217861034 0.5088941850958982 0.015625 0.4283187348668228 0.4413217401006898 0.015625 -0.003273596935876588 -0.002117183499333875 -8.673617379884035e-17 0.0215971465402226 0.01396785436393877 0 0.02053648613151728 0.01110250592841223 0 0.02122401717702054 0.01365858448043299 0 0 0 
3.820000000000003 555 0.02 0.02 0.000625521026040355 0.02713673631265294 0.004113263687347051 1.36122231418382e-05 0.5108002443166587 0.5088516679639282 0.015625 0.4287467557611356 0.4416022414990856 0.015625 -0.003243873472236203 -0.002125856598500508 8.673617379884035e-17 0.02140104471564097 0.01402506991979025 0 0.0205336384957502 0.0111143982161149 0 0.02114903930832848 0.01372809852142037 0 0 0 
3.840000000000003 557 0.02 0.02 0.0005853682594793494 0.02713673631131097 0.004113263688689027 1.375629017231861e-05 0.5107357216647098 0.5088089541906033 0.015625 0.4291724358134439 0.4418840402315634 0.015625 -0.003226132597444753 -0.002135688666243807 -8.673617379884035e-17 0.02128400261541541 0.0140899366238928 0 0.0205322098104053 0.01112333401164524 0 0.02108735939972478 0.01377640262756858 0 0 0 
3.860000000000003 559 0.02 0.02 0.0005602355462302141 0.02713673631537501 0.004113263684624995 1.388643519863445e-05 0.51067171923312 0.5087662088214804 0.015625 0.429594683670931 0.4421660473255758 0.015625 -0.003200121579488568 -0.002137268456148256 8.673617379884035e-17 0.0211123928743534 0.0141003547006191 0 0.02053255411416218 0.01113148426529644 0 0.02104640903923971 0.01381323792284259 0 0 0 
3.880000000000003 561 0.02 0.02 0.0005441190036350982 0.02713673631456378 0.004113263685436224 1.400098230297436e-05 0.5106080491159192 0.5087234008214785 0.015625 0.4300147392227998 0.4424484676980768 0.015625 -0.003183505860043789 -0.002140400000094633 0 0.02100277759343738 0.014121018625049 0 0.02053241624105297 0.01114275934882283 0 0.02099860694243811 0.0138599700740564 0 0 0 
3.900000000000003 563 0.02 0.02 0.0005047214915039616 0.02713673631784589 0.00411326368215411 1.410156531314939e-05 0.5105448715626703 0.5086807048394474 0.015625 0.4304315450664528 0.4427301489804409 0.015625 -0.003158877662445825 -0.002134799101555229 0 0.02084029218265282 0.01408406411820551 0 0.02053353419369598 0.01115573927355542 0 0.02096240430224163 0.01390750527019418 0 0 0 
3.920000000000003 565 0.02 0.02 0.0004514061692532134 0.02713673631685738 0.004113263683142621 1.418378615097035e-05 0.5104819682005579 0.508638088843291 0.015625 0.4308465420522486 0.443011302634778 0.015625 -0.003145168105617158 -0.002130799807820161 0 0.02074984928978896 0.01405768271685592 0 0.02053382048511323 0.01116977468374506 0 0.02092753545559255 0.01395321939856448 0 0 0 
3.940000000000003 567 0.02 0.02 0.0004847015996146723 0.02713673631705445 0.004113263682945558 1.424697400343797e-05 0.5104195464312591 0.5085956656044973 0.015625 0.4312583617673884 0.4432911845778431 0.015625 -0.003121088464941302 -0.002121161939683258 0 0.02059098575698803 0.01399409715325539 0 0.0205351749531726 0.01118286683534069 0 0.02089588610765595 0.01399293091142558 0 0 0 
3.960000000000003 569 0.02 0.02 0.0005148977382175014 0.02713673633324653 0.004113263666753475 1.428971808913171e-05 0.5103573655626016 0.5085535374612874 0.015625 0.4316685918651047 0.443569119412491 0.015625 -0.003109043432875103 -0.002106407160495927 0 0.02051150488581732 0.0138967417323943 0 0.02053553871836834 0.01119663252774448 0 0.02086081177325182 0.01402476460217658 0 0 0 
3.980000000000003 571 0.02 0.02 0.0005483046301932549 0.02713673633444563 0.004113263665554368 1.431612349281295e-05 0.5102956920957813 0.5085119336856047 0.015625 0.4320754747322525 0.4438435950369835 0.015625 -0.003083673341014448 -0.002080188784137071 -8.673617379884035e-17 0.02034414335738977 0.0137237812246227 0 0.02053700772957943 0.01121001103722029 0 0.02084261501361701 0.01405040989990349 0 0 0 
