t iter dt dta diff m1 m2 ekin c1x c1y c1z c2x c2y c2z vc1x vc1y vc1z vc2x vc2y vc2z v1x v1y v1z v2x v2y v2z meshposx meshvelx 
0.9332308709084854 60 0.04911779964254818 0.02455871676377584 7.283112604981384e-08 1.937892292518726 0 0.4844520173310771 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.761103847103372e-14 1.284554460346854e-15 0 0 0 0 0 0 
0.9823486705510336 63 0.04911784198284493 0.02455872648890187 7.285854728666838e-08 1.937892292518726 0 0.4844508069103914 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.759761107249351e-14 1.313199577232637e-15 0 0 0 0 0 0 
1.031466512533878 66 0.04911788434261861 0.02455873629264766 7.287659502030004e-08 1.937892292518726 0 0.4844495964904897 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.760835299132568e-14 1.331997935188933e-15 0 0 0 0 0 0 
1.080584396876497 69 0.04911792676164794 0.02455874616604663 7.289937015574575e-08 1.937892292518726 0 0.4844483860718211 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.760029655220156e-14 1.265756102390558e-15 0 0 0 0 0 0 
1.129702323638145 72 0.04911796927552188 0.02455875610236806 7.294476521965308e-08 1.937892292518726 0 0.4844471756548795 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.76307319888927e-14 1.374965610517608e-15 0 0 0 0 0 0 
1.178820292913667 75 0.04911801191581307 0.0245587660965896 7.303477198746934e-08 1.937892292518726 0 0.4844459652401973 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.762715134928198e-14 1.306038298011191e-15 0 0 0 0 0 0 
1.22793830482948 78 0.04911805471004276 0.02455877614499082 7.312448420627311e-08 1.937892292518726 0 0.4844447548283407 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.757344175512114e-14 1.308723777719233e-15 0 0 0 0 0 0 
1.277056359539523 81 0.04911809768223756 0.02455878624484741 7.321071664089784e-08 1.937892292518726 0 0.4844435444198975 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.757612723482918e-14 1.384812369447096e-15 0 0 0 0 0 0 
1.32617445722176 84 0.0491181408526839 0.0245587963941865 7.329378030789041e-08 1.937892292518726 0 0.4844423340154755 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.757702239473186e-14 1.394659128376584e-15 0 0 0 0 0 0 
1.375292598074444 87 0.04911818423844427 0.02455880659160152 7.337922107600368e-08 1.937892292518726 0 0.4844411236156992 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.75985062323962e-14 1.357957572366674e-15 0 0 0 0 0 0 
1.424410782312888 90 0.0491182278534006 0.02455881683610482 7.347144248007371e-08 1.937892292518726 0 0.4844399132211922 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.75707562754131e-14 1.400030087792668e-15 0 0 0 0 0 0 
1.473529010166289 93 0.04911827170819665 0.02455882712700783 7.357545453147114e-08 1.937892292518726 0 0.4844387028325841 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.761103847103372e-14 1.359747892172035e-15 0 0 0 0 0 0 
1.522647281874486 96 0.04911831581049451 0.02455883746382781 7.369274880000683e-08 1.937892292518726 0 0.4844374924504913 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.763878842801683e-14 1.40182040759803e-15 0 0 0 0 0 0 
1.57176559768498 99 0.04911836016535181 0.02455884784621715 7.382226099269012e-08 1.937892292518726 0 0.4844362820755225 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.758239335414794e-14 1.42598972497041e-15 0 0 0 0 0 0 
1.620883957850332 102 0.04911840477577441 0.02455885827391333 7.396128631760632e-08 1.937892292518726 0 0.4844350717082718 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.754927243774876e-14 1.442997763121344e-15 0 0 0 0 0 0 
1.670002362626106 105 0.04911844964256588 0.02455886874669531 7.410604353299155e-08 1.937892292518726 0 0.4844338613493128 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.758507883385598e-14 1.473433199812488e-15 0 0 0 0 0 0 
1.719120812268672 108 0.04911849476472912 0.0245588792643528 7.425425495656851e-08 1.937892292518726 0 0.484432650999197 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.759044979327207e-14 1.464481600785681e-15 0 0 0 0 0 0 
1.768239307033401 111 0.0491185401395308 0.02455888982666125 7.440263251873204e-08 1.937892292518726 0 0.484431440658442 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.761372395074177e-14 1.467167080493723e-15 0 0 0 0 0 0 
1.817357847172932 114 0.04911858576254151 0.0245589004333615 7.454934792621203e-08 1.937892292518726 0 0.4844302303275363 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.75519579174568e-14 1.516400875141164e-15 0 0 0 0 0 0 
1.866476432935474 117 0.04911863162792332 0.02455891108414612 7.469122909837621e-08 1.937892292518726 0 0.4844290200069311 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.75707562754131e-14 1.496707357282188e-15 0 0 0 0 0 0 
1.915595064563397 120 0.04911867772835244 0.02455892177864687 7.482307663083375e-08 1.937892292518726 0 0.4844278096970323 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.760566751161764e-14 1.501183156795591e-15 0 0 0 0 0 0 
1.96471374229175 123 0.04911872405521358 0.02455893251642638 7.493665338001447e-08 1.937892292518726 0 0.4844265993981963 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.755822403677556e-14 1.534304073194778e-15 0 0 0 0 0 0 
2.013832466346963 126 0.04911877059884967 0.02455894329697396 7.502071669839041e-08 1.937892292518726 0 0.4844253891107266 3.141592653589814 3.141592653589815 0.02454369260617031 0 0 0 0 0 0 0 0 0 -3.76217803898659e-14 1.54862663163767e-15 0 0 0 0 0 0 
